ProgramName|ageLimit|ProgramDescription|programCategory|timeStart|timeEnd|duration|Date|channelNameURL
Planeta Europa i reszta świata|0||Serial dokumentalny|6:35|7:30|0|2016-07-04|viasat_history_viasat_nature
Planeta Europa|0||Serial dokumentalny|7:30|0|0|2016-07-04|viasat_history_viasat_nature
Pomocne psy|0||Serial dokumentalny|8:20|8:50|0|2016-07-04|viasat_history_viasat_nature
Pomocne psy|0||Serial dokumentalny|8:50|9:20|0|2016-07-04|viasat_history_viasat_nature
Pogotowie ratunkowe dla zwierząt|0||Serial dokumentalny|9:20|10:10|0|2016-07-04|viasat_history_viasat_nature
Planeta Europa i reszta świata|0||Serial dokumentalny|10:10|11:05|0|2016-07-04|viasat_history_viasat_nature
Anatomia gigantów natury|0||Serial dokumentalny|11:05|11:55|0|2016-07-04|viasat_history_viasat_nature
Planeta Europa|0||Serial dokumentalny|11:55|12:45|0|2016-07-04|viasat_history_viasat_nature
Dublińskie zoo|0||Serial dokumentalny|12:45|13:10|0|2016-07-04|viasat_history_viasat_nature
Dublińskie zoo|0||Serial dokumentalny|13:10|13:35|0|2016-07-04|viasat_history_viasat_nature
Pomocne psy|0||Serial dokumentalny|13:35|14:00|0|2016-07-04|viasat_history_viasat_nature
Pomocne psy|0||Serial dokumentalny|14:00|14:25|0|2016-07-04|viasat_history_viasat_nature
Pogotowie ratunkowe dla zwierząt|0||Serial dokumentalny|14:25|15:15|0|2016-07-04|viasat_history_viasat_nature
Wodne skarby Chorwacji|0||Serial dokumentalny|15:15|16:10|0|2016-07-04|viasat_history_viasat_nature
Ekspedycja Birma|0||Serial dokumentalny|16:10|17:05|0|2016-07-04|viasat_history_viasat_nature
Dziki instynkt|0||Serial dokumentalny|17:05|18:00|0|2016-07-04|viasat_history_viasat_nature
Zaginiony świat Aleksandra Wielkiego|0||Serial dokumentalny|18:00|18:50|0|2016-07-04|viasat_history_viasat_nature
Zakazana historia|0||Serial dokumentalny|18:50|19:35|0|2016-07-04|viasat_history_viasat_nature
W poszukiwaniu biblijnej prawdy|0||Serial dokumentalny|19:35|20:30|0|2016-07-04|viasat_history_viasat_nature
Zbudować zamek|12||Serial dokumentalny|20:30|21:20|0|2016-07-04|viasat_history_viasat_nature
Ze wschodu na zachód: podróże ze środka ziemi|12||Serial dokumentalny|21:20|22:20|0|2016-07-04|viasat_history_viasat_nature
Wojna secesyjna|0||Serial dokumentalny|22:20|23:15|0|2016-07-04|viasat_history_viasat_nature
Zakazana historia|0||Serial dokumentalny|23:15|0:00|0|2016-07-04|viasat_history_viasat_nature
Zaginiony świat Aleksandra Wielkiego|0||Serial dokumentalny|0:00|0:50|0|2016-07-04|viasat_history_viasat_nature
Muzeum pełne tajemnic|0||Serial dokumentalny|0:50|1:35|0|2016-07-04|viasat_history_viasat_nature
Wojna secesyjna|0||Serial dokumentalny|1:35|2:30|0|2016-07-04|viasat_history_viasat_nature
Wyprawy w czasie|0||Serial dokumentalny|2:30|3:20|0|2016-07-04|viasat_history_viasat_nature
Zakazana historia|0||Serial dokumentalny|3:20|4:05|0|2016-07-04|viasat_history_viasat_nature
Muzeum pełne tajemnic|0||Serial dokumentalny|4:05|4:50|0|2016-07-04|viasat_history_viasat_nature
Zaginiony świat Aleksandra Wielkiego|0||Serial dokumentalny|4:50|5:35|0|2016-07-04|viasat_history_viasat_nature
Destrukcyjne żywioły|0||Serial dokumentalny|5:35|0|0|2016-07-04|viasat_history_viasat_nature
Strażnik Teksasu|12||Serial sensacyjny|6:00|7:00|0|2016-07-06|universal_channel
Hawaii Five-0|16||Serial kryminalny|7:00|8:00|45|2016-07-06|universal_channel
J.A.G. - Wojskowe Biuro Śledcze|7||Serial sensacyjny|8:00|0|0|2016-07-06|universal_channel
J.A.G. - Wojskowe Biuro Śledcze|7||Serial sensacyjny|9:00|10:00|0|2016-07-06|universal_channel
Strażnik Teksasu|12||Serial sensacyjny|10:00|11:00|0|2016-07-06|universal_channel
Hawaii Five-0|16||Serial kryminalny|11:00|12:00|45|2016-07-06|universal_channel
Arrow|7||Serial sensacyjny|12:00|13:00|41|2016-07-06|universal_channel
Bananowy doktor|7||Serial komediowy|13:00|14:00|60|2016-07-06|universal_channel
Strażnik Teksasu|12||Serial sensacyjny|14:00|15:00|0|2016-07-06|universal_channel
J.A.G. - Wojskowe Biuro Śledcze|7||Serial sensacyjny|15:00|16:00|0|2016-07-06|universal_channel
J.A.G. - Wojskowe Biuro Śledcze|7||Serial sensacyjny|16:00|17:00|0|2016-07-06|universal_channel
Hawaii Five-0|16||Serial kryminalny|17:00|18:00|0|2016-07-06|universal_channel
Bananowy doktor|7||Serial komediowy|18:00|19:00|0|2016-07-06|universal_channel
Arrow|7||Serial sensacyjny|19:00|20:00|41|2016-07-06|universal_channel
Mentalista|12||Serial kryminalny|20:00|21:00|41|2016-07-06|universal_channel
Hawaii Five-0|16||Serial kryminalny|21:00|22:00|45|2016-07-06|universal_channel
Hawaii Five-0|16||Serial kryminalny|22:00|23:00|45|2016-07-06|universal_channel
Kłopotliwy spadek|16||Film sensacyjny|23:00|1:00|90|2016-07-06|universal_channel
Hawaii Five-0|16||Serial kryminalny|1:00|2:00|0|2016-07-06|universal_channel
J.A.G. - Wojskowe Biuro Śledcze|7||Serial sensacyjny|2:00|3:00|0|2016-07-06|universal_channel
J.A.G. - Wojskowe Biuro Śledcze|7||Serial sensacyjny|3:00|4:00|0|2016-07-06|universal_channel
Arrow|7||Serial sensacyjny|4:00|5:00|41|2016-07-06|universal_channel
Bananowy doktor|7||Serial komediowy|5:00|0|0|2016-07-06|universal_channel
Strażnik Teksasu|12||Serial sensacyjny|6:00|7:00|60|2016-07-05|universal_channel
Hawaii Five-0|16||Serial kryminalny|7:00|8:00|45|2016-07-05|universal_channel
J.A.G. - Wojskowe Biuro Śledcze|7||Serial sensacyjny|8:00|0|60|2016-07-05|universal_channel
J.A.G. - Wojskowe Biuro Śledcze|7||Serial sensacyjny|9:00|10:00|0|2016-07-05|universal_channel
Strażnik Teksasu|12||Serial sensacyjny|10:00|11:00|0|2016-07-05|universal_channel
Hawaii Five-0|16||Serial kryminalny|11:00|12:00|45|2016-07-05|universal_channel
Arrow|7||Serial sensacyjny|12:00|13:00|41|2016-07-05|universal_channel
Bibliotekarze|7||Serial przygodowy|13:00|14:00|42|2016-07-05|universal_channel
Strażnik Teksasu|12||Serial sensacyjny|14:00|15:00|0|2016-07-05|universal_channel
J.A.G. - Wojskowe Biuro Śledcze|7||Serial sensacyjny|15:00|16:00|0|2016-07-05|universal_channel
J.A.G. - Wojskowe Biuro Śledcze|7||Serial sensacyjny|16:00|17:00|0|2016-07-05|universal_channel
Hawaii Five-0|16||Serial kryminalny|17:00|18:00|45|2016-07-05|universal_channel
Bananowy doktor|7||Serial komediowy|18:00|19:00|60|2016-07-05|universal_channel
Arrow|7||Serial sensacyjny|19:00|20:00|41|2016-07-05|universal_channel
Mentalista|12||Serial kryminalny|20:00|21:00|41|2016-07-05|universal_channel
Na minusie|16||Czarna komedia|21:00|23:00|130|2016-07-05|universal_channel
Hawaii Five-0|16||Serial kryminalny|23:00|0:00|45|2016-07-05|universal_channel
Hawaii Five-0|16||Serial kryminalny|0:00|1:00|45|2016-07-05|universal_channel
Hawaii Five-0|16||Serial kryminalny|1:00|2:00|45|2016-07-05|universal_channel
J.A.G. - Wojskowe Biuro Śledcze|7||Serial sensacyjny|2:00|3:00|0|2016-07-05|universal_channel
J.A.G. - Wojskowe Biuro Śledcze|7||Serial sensacyjny|3:00|4:00|0|2016-07-05|universal_channel
Arrow|7||Serial sensacyjny|4:00|5:00|41|2016-07-05|universal_channel
Bananowy doktor|7||Serial komediowy|5:00|0|60|2016-07-05|universal_channel
Planeta Europa i reszta świata|0||Serial dokumentalny|6:00|6:50|0|2016-07-03|viasat_history_viasat_nature
Planeta Europa i reszta świata|0||Serial dokumentalny|6:50|7:45|0|2016-07-03|viasat_history_viasat_nature
Pomocne psy|0||Serial dokumentalny|7:45|0|0|2016-07-03|viasat_history_viasat_nature
Pomocne psy|0||Serial dokumentalny|8:10|8:35|0|2016-07-03|viasat_history_viasat_nature
Pomocne psy|0||Serial dokumentalny|8:35|9:00|0|2016-07-03|viasat_history_viasat_nature
Pomocne psy|0||Serial dokumentalny|9:00|9:25|0|2016-07-03|viasat_history_viasat_nature
Pomocne psy|0||Serial dokumentalny|9:25|9:50|0|2016-07-03|viasat_history_viasat_nature
Pomocne psy|0||Serial dokumentalny|9:50|10:15|0|2016-07-03|viasat_history_viasat_nature
Planeta Europa|0||Serial dokumentalny|10:15|11:05|0|2016-07-03|viasat_history_viasat_nature
Pogotowie ratunkowe dla zwierząt|0||Serial dokumentalny|11:05|11:50|0|2016-07-03|viasat_history_viasat_nature
Dublińskie zoo|0||Serial dokumentalny|11:50|12:15|0|2016-07-03|viasat_history_viasat_nature
Dublińskie zoo|0||Serial dokumentalny|12:15|12:40|0|2016-07-03|viasat_history_viasat_nature
Dublińskie zoo|0||Serial dokumentalny|12:40|13:05|0|2016-07-03|viasat_history_viasat_nature
Dublińskie zoo|0||Serial dokumentalny|13:05|13:30|0|2016-07-03|viasat_history_viasat_nature
Holenderskie mokradła|0||Serial dokumentalny|13:30|14:20|0|2016-07-03|viasat_history_viasat_nature
Maleństwa w zoo|0||Serial dokumentalny|14:20|14:45|0|2016-07-03|viasat_history_viasat_nature
Maleństwa w zoo|0||Serial dokumentalny|14:45|15:15|0|2016-07-03|viasat_history_viasat_nature
Podwodny raj|7||Serial dokumentalny|15:15|15:40|0|2016-07-03|viasat_history_viasat_nature
Podwodny raj|7||Serial dokumentalny|15:40|16:10|0|2016-07-03|viasat_history_viasat_nature
Ekspedycja Birma|0||Serial dokumentalny|16:10|17:05|0|2016-07-03|viasat_history_viasat_nature
Anatomia gigantów natury|0||Serial dokumentalny|17:05|18:00|0|2016-07-03|viasat_history_viasat_nature
Muzeum pełne tajemnic|0||Serial dokumentalny|18:00|18:50|0|2016-07-03|viasat_history_viasat_nature
Superszpiedzy|0||Serial dokumentalny|18:50|19:35|0|2016-07-03|viasat_history_viasat_nature
Tajemnice średniowiecznych morderstw|0||Serial dokumentalny|19:35|20:25|0|2016-07-03|viasat_history_viasat_nature
Ze wschodu na zachód: podróże ze środka ziemi|12||Serial dokumentalny|20:25|21:25|0|2016-07-03|viasat_history_viasat_nature
Muzeum pełne tajemnic|0||Serial dokumentalny|21:25|22:10|0|2016-07-03|viasat_history_viasat_nature
Historia wynalezienia lekarstw|0||Serial dokumentalny|22:10|23:05|0|2016-07-03|viasat_history_viasat_nature
Długi cień historii|0||Serial dokumentalny|23:05|0:00|0|2016-07-03|viasat_history_viasat_nature
Miłość do Adolfa Hitlera|0||Film dokumentalny|0:00|0:55|72|2016-07-03|viasat_history_viasat_nature
Śmierć Stalina - koniec epoki|0||Serial dokumentalny|0:55|1:40|0|2016-07-03|viasat_history_viasat_nature
Muzeum pełne tajemnic|0||Serial dokumentalny|1:40|2:25|0|2016-07-03|viasat_history_viasat_nature
Tunele I wojny światowej|0||Serial dokumentalny|2:25|3:10|0|2016-07-03|viasat_history_viasat_nature
Tunele I wojny światowej|0||Serial dokumentalny|3:10|4:00|0|2016-07-03|viasat_history_viasat_nature
Historia wynalezienia lekarstw|0||Serial dokumentalny|4:00|5:00|0|2016-07-03|viasat_history_viasat_nature
Elżbietańskie wojny szpiegów|0||Film dokumentalny|5:00|0|0|2016-07-03|viasat_history_viasat_nature
Holenderskie mokradła|0||Serial dokumentalny|6:00|6:50|0|2016-07-02|viasat_history_viasat_nature
Maleństwa w zoo|0||Serial dokumentalny|6:50|7:15|0|2016-07-02|viasat_history_viasat_nature
Maleństwa w zoo|0||Serial dokumentalny|7:15|0|0|2016-07-02|viasat_history_viasat_nature
Podwodny raj|7||Serial dokumentalny|7:45|8:10|0|2016-07-02|viasat_history_viasat_nature
Podwodny raj|7||Serial dokumentalny|8:10|8:40|0|2016-07-02|viasat_history_viasat_nature
Ekspedycja Birma|0||Serial dokumentalny|8:40|9:35|0|2016-07-02|viasat_history_viasat_nature
Anatomia gigantów natury|0||Serial dokumentalny|9:35|10:25|0|2016-07-02|viasat_history_viasat_nature
Planeta Europa|0||Serial dokumentalny|10:25|11:15|0|2016-07-02|viasat_history_viasat_nature
Pogotowie ratunkowe dla zwierząt|0||Serial dokumentalny|11:15|12:05|0|2016-07-02|viasat_history_viasat_nature
Dublińskie zoo|0||Serial dokumentalny|12:05|12:30|0|2016-07-02|viasat_history_viasat_nature
Dublińskie zoo|0||Serial dokumentalny|12:30|12:55|0|2016-07-02|viasat_history_viasat_nature
Dublińskie zoo|0||Serial dokumentalny|12:55|13:20|0|2016-07-02|viasat_history_viasat_nature
Dublińskie zoo|0||Serial dokumentalny|13:20|13:45|0|2016-07-02|viasat_history_viasat_nature
Planeta Europa i reszta świata|0||Serial dokumentalny|13:45|14:35|0|2016-07-02|viasat_history_viasat_nature
Planeta Europa i reszta świata|0||Serial dokumentalny|14:35|15:30|0|2016-07-02|viasat_history_viasat_nature
Pomocne psy|0||Serial dokumentalny|15:30|15:55|0|2016-07-02|viasat_history_viasat_nature
Pomocne psy|0||Serial dokumentalny|15:55|16:20|0|2016-07-02|viasat_history_viasat_nature
Pomocne psy|0||Serial dokumentalny|16:20|16:45|0|2016-07-02|viasat_history_viasat_nature
Pomocne psy|0||Serial dokumentalny|16:45|17:10|0|2016-07-02|viasat_history_viasat_nature
Pomocne psy|0||Serial dokumentalny|17:10|17:35|0|2016-07-02|viasat_history_viasat_nature
Pomocne psy|0||Serial dokumentalny|17:35|18:00|0|2016-07-02|viasat_history_viasat_nature
Muzeum pełne tajemnic|0||Serial dokumentalny|18:00|18:50|0|2016-07-02|viasat_history_viasat_nature
Muzeum pełne tajemnic|0||Serial dokumentalny|18:50|19:35|0|2016-07-02|viasat_history_viasat_nature
Muzeum pełne tajemnic|0||Serial dokumentalny|19:35|20:20|0|2016-07-02|viasat_history_viasat_nature
Zbudować zamek|12||Serial dokumentalny|20:20|21:10|0|2016-07-02|viasat_history_viasat_nature
Dawni wojownicy operacji specjalnych|0||Serial dokumentalny|21:10|22:00|0|2016-07-02|viasat_history_viasat_nature
Muzeum pełne tajemnic|0||Serial dokumentalny|22:00|22:45|0|2016-07-02|viasat_history_viasat_nature
Skryci zabójcy epoki wiktoriańskiej|0||Film dokumentalny|22:45|23:45|0|2016-07-02|viasat_history_viasat_nature
Długi cień historii|0||Serial dokumentalny|23:45|0:35|0|2016-07-02|viasat_history_viasat_nature
Długi cień historii|0||Serial dokumentalny|0:35|1:25|0|2016-07-02|viasat_history_viasat_nature
Muzeum pełne tajemnic|0||Serial dokumentalny|1:25|2:10|0|2016-07-02|viasat_history_viasat_nature
Tunele I wojny światowej|0||Serial dokumentalny|2:10|2:55|0|2016-07-02|viasat_history_viasat_nature
Tunele I wojny światowej|0||Serial dokumentalny|2:55|3:45|0|2016-07-02|viasat_history_viasat_nature
Skryci zabójcy epoki wiktoriańskiej|0||Film dokumentalny|3:45|4:50|0|2016-07-02|viasat_history_viasat_nature
Zakazana historia|0||Serial dokumentalny|4:50|5:35|0|2016-07-02|viasat_history_viasat_nature
Destrukcyjne żywioły|0||Serial dokumentalny|5:35|0|0|2016-07-02|viasat_history_viasat_nature
Dublińskie zoo|0||Serial dokumentalny|6:00|6:25|0|2016-07-01|viasat_history_viasat_nature
Dublińskie zoo|0||Serial dokumentalny|6:25|6:55|0|2016-07-01|viasat_history_viasat_nature
Planeta Europa i reszta świata|0||Serial dokumentalny|6:55|0|0|2016-07-01|viasat_history_viasat_nature
Planeta Europa|0||Serial dokumentalny|7:45|8:35|0|2016-07-01|viasat_history_viasat_nature
Pomocne psy|0||Serial dokumentalny|8:35|9:05|0|2016-07-01|viasat_history_viasat_nature
Pomocne psy|0||Serial dokumentalny|9:05|9:30|0|2016-07-01|viasat_history_viasat_nature
Pogotowie ratunkowe dla zwierząt|0||Serial dokumentalny|9:30|10:15|0|2016-07-01|viasat_history_viasat_nature
Planeta Europa i reszta świata|0||Serial dokumentalny|10:15|11:05|0|2016-07-01|viasat_history_viasat_nature
Ekspedycja Birma|0||Serial dokumentalny|11:05|11:55|0|2016-07-01|viasat_history_viasat_nature
Planeta Europa|0||Serial dokumentalny|11:55|12:45|0|2016-07-01|viasat_history_viasat_nature
Dublińskie zoo|0||Serial dokumentalny|12:45|13:10|0|2016-07-01|viasat_history_viasat_nature
Dublińskie zoo|0||Serial dokumentalny|13:10|13:35|0|2016-07-01|viasat_history_viasat_nature
Pomocne psy|0||Serial dokumentalny|13:35|14:05|0|2016-07-01|viasat_history_viasat_nature
Pomocne psy|0||Serial dokumentalny|14:05|14:30|0|2016-07-01|viasat_history_viasat_nature
Pogotowie ratunkowe dla zwierząt|0||Serial dokumentalny|14:30|15:20|0|2016-07-01|viasat_history_viasat_nature
Planeta Europa i reszta świata|0||Serial dokumentalny|15:20|16:10|0|2016-07-01|viasat_history_viasat_nature
Podwodny raj|7||Serial dokumentalny|16:10|16:35|0|2016-07-01|viasat_history_viasat_nature
Podwodny raj|7||Serial dokumentalny|16:35|17:05|0|2016-07-01|viasat_history_viasat_nature
Anatomia gigantów natury|0||Serial dokumentalny|17:05|18:00|0|2016-07-01|viasat_history_viasat_nature
Tunele I wojny światowej|0||Serial dokumentalny|18:00|18:55|0|2016-07-01|viasat_history_viasat_nature
Muzeum pełne tajemnic|0||Serial dokumentalny|18:55|19:40|0|2016-07-01|viasat_history_viasat_nature
Destrukcyjne żywioły|0||Serial dokumentalny|19:40|20:00|0|2016-07-01|viasat_history_viasat_nature
Tajemnice średniowiecznych morderstw|0||Serial dokumentalny|20:00|20:45|0|2016-07-01|viasat_history_viasat_nature
Superszpiedzy|0||Serial dokumentalny|20:45|21:30|0|2016-07-01|viasat_history_viasat_nature
Dawni wojownicy operacji specjalnych|0||Serial dokumentalny|21:30|22:20|0|2016-07-01|viasat_history_viasat_nature
Miłość do Adolfa Hitlera|0||Film dokumentalny|22:20|23:15|72|2016-07-01|viasat_history_viasat_nature
Muzeum pełne tajemnic|0||Serial dokumentalny|23:15|0:00|0|2016-07-01|viasat_history_viasat_nature
Zakazana historia|0||Serial dokumentalny|0:00|0:45|0|2016-07-01|viasat_history_viasat_nature
Tunele I wojny światowej|0||Serial dokumentalny|0:45|1:35|0|2016-07-01|viasat_history_viasat_nature
Miłość do Adolfa Hitlera|0||Film dokumentalny|1:35|2:30|72|2016-07-01|viasat_history_viasat_nature
Muzeum pełne tajemnic|0||Serial dokumentalny|2:30|3:15|0|2016-07-01|viasat_history_viasat_nature
Zakazana historia|0||Serial dokumentalny|3:15|4:05|0|2016-07-01|viasat_history_viasat_nature
Listy królowej Wiktorii: prawdziwa twarz monarchini|0||Serial dokumentalny|4:05|5:10|0|2016-07-01|viasat_history_viasat_nature
Muzeum pełne tajemnic|0||Serial dokumentalny|5:10|0|0|2016-07-01|viasat_history_viasat_nature
Bibliotekarze|7||Serial przygodowy|6:00|7:00|42|2016-07-02|universal_channel
J.A.G. - Wojskowe Biuro Śledcze|7||Serial sensacyjny|7:00|8:00|60|2016-07-02|universal_channel
J.A.G. - Wojskowe Biuro Śledcze|7||Serial sensacyjny|8:00|0|60|2016-07-02|universal_channel
J.A.G. - Wojskowe Biuro Śledcze|7||Serial sensacyjny|9:00|10:00|0|2016-07-02|universal_channel
J.A.G. - Wojskowe Biuro Śledcze|7||Serial sensacyjny|10:00|11:00|0|2016-07-02|universal_channel
J.A.G. - Wojskowe Biuro Śledcze|7||Serial sensacyjny|11:00|12:00|0|2016-07-02|universal_channel
Ostatni smok|7||Film fantastyczny|12:00|14:00|103|2016-07-02|universal_channel
CSI: Kryminalne zagadki Miami|16||Serial kryminalny|14:00|15:00|55|2016-07-02|universal_channel
Mentalista|12||Serial kryminalny|15:00|16:00|41|2016-07-02|universal_channel
Mentalista|12||Serial kryminalny|16:00|17:00|41|2016-07-02|universal_channel
Mentalista|12||Serial kryminalny|17:00|18:00|41|2016-07-02|universal_channel
Mentalista|12||Serial kryminalny|18:00|19:00|41|2016-07-02|universal_channel
Hawaii Five-0|16||Serial kryminalny|19:00|20:00|45|2016-07-02|universal_channel
Hawaii Five-0|16||Serial kryminalny|20:00|21:00|45|2016-07-02|universal_channel
Kłopotliwy spadek|16||Film sensacyjny|21:00|23:00|90|2016-07-02|universal_channel
Bóg zemsty|16||Film sensacyjny|23:00|1:00|105|2016-07-02|universal_channel
Hawaii Five-0|16||Serial kryminalny|1:00|2:00|45|2016-07-02|universal_channel
Hawaii Five-0|16||Serial kryminalny|2:00|3:00|45|2016-07-02|universal_channel
Żądza śmierci|16||Film sensacyjny|3:00|5:00|98|2016-07-02|universal_channel
Bibliotekarze|7||Serial przygodowy|5:00|0|42|2016-07-02|universal_channel
Strażnik Teksasu|12||Serial sensacyjny|6:00|7:00|0|2016-07-03|universal_channel
Strażnik Teksasu|12||Serial sensacyjny|7:00|8:00|0|2016-07-03|universal_channel
Strażnik Teksasu|12||Serial sensacyjny|8:00|0|0|2016-07-03|universal_channel
Strażnik Teksasu|12||Serial sensacyjny|9:00|10:00|60|2016-07-03|universal_channel
Strażnik Teksasu|12||Serial sensacyjny|10:00|11:00|60|2016-07-03|universal_channel
J.A.G. - Wojskowe Biuro Śledcze|7||Serial sensacyjny|11:00|12:00|0|2016-07-03|universal_channel
J.A.G. - Wojskowe Biuro Śledcze|7||Serial sensacyjny|12:00|13:00|0|2016-07-03|universal_channel
J.A.G. - Wojskowe Biuro Śledcze|7||Serial sensacyjny|13:00|14:00|0|2016-07-03|universal_channel
J.A.G. - Wojskowe Biuro Śledcze|7||Serial sensacyjny|14:00|15:00|60|2016-07-03|universal_channel
J.A.G. - Wojskowe Biuro Śledcze|7||Serial sensacyjny|15:00|16:00|0|2016-07-03|universal_channel
Hawaii Five-0|16||Serial kryminalny|16:00|17:00|45|2016-07-03|universal_channel
Hawaii Five-0|16||Serial kryminalny|17:00|18:00|45|2016-07-03|universal_channel
Ostatni smok|7||Film fantastyczny|18:00|20:00|103|2016-07-03|universal_channel
Bibliotekarze|7||Serial przygodowy|20:00|21:00|0|2016-07-03|universal_channel
Mentalista|12||Serial kryminalny|21:00|22:00|41|2016-07-03|universal_channel
Mentalista|12||Serial kryminalny|22:00|23:00|41|2016-07-03|universal_channel
Mentalista|12||Serial kryminalny|23:00|0:00|41|2016-07-03|universal_channel
Mentalista|12||Serial kryminalny|0:00|1:00|41|2016-07-03|universal_channel
Maczeta|16||Film sensacyjny|1:00|3:00|105|2016-07-03|universal_channel
Maczeta zabija|16||Film sensacyjny|3:00|5:00|107|2016-07-03|universal_channel
Bibliotekarze|7||Serial przygodowy|5:00|0|42|2016-07-03|universal_channel
Strażnik Teksasu|12||Serial sensacyjny|6:00|7:00|60|2016-07-04|universal_channel
Hawaii Five-0|16||Serial kryminalny|7:00|8:00|45|2016-07-04|universal_channel
J.A.G. - Wojskowe Biuro Śledcze|7||Serial sensacyjny|8:00|0|60|2016-07-04|universal_channel
J.A.G. - Wojskowe Biuro Śledcze|7||Serial sensacyjny|9:00|10:00|0|2016-07-04|universal_channel
Strażnik Teksasu|12||Serial sensacyjny|10:00|11:00|60|2016-07-04|universal_channel
Hawaii Five-0|16||Serial kryminalny|11:00|12:00|45|2016-07-04|universal_channel
Arrow|7||Serial sensacyjny|12:00|13:00|41|2016-07-04|universal_channel
Bibliotekarze|7||Serial przygodowy|13:00|14:00|42|2016-07-04|universal_channel
Strażnik Teksasu|12||Serial sensacyjny|14:00|15:00|0|2016-07-04|universal_channel
J.A.G. - Wojskowe Biuro Śledcze|7||Serial sensacyjny|15:00|16:00|60|2016-07-04|universal_channel
J.A.G. - Wojskowe Biuro Śledcze|7||Serial sensacyjny|16:00|17:00|0|2016-07-04|universal_channel
Hawaii Five-0|16||Serial kryminalny|17:00|18:00|45|2016-07-04|universal_channel
Bibliotekarze|7||Serial przygodowy|18:00|19:00|42|2016-07-04|universal_channel
Arrow|7||Serial sensacyjny|19:00|20:00|41|2016-07-04|universal_channel
Mentalista|12||Serial kryminalny|20:00|21:00|41|2016-07-04|universal_channel
Bóg zemsty|16||Film sensacyjny|21:00|23:00|105|2016-07-04|universal_channel
Żądza śmierci|16||Film sensacyjny|23:00|1:00|98|2016-07-04|universal_channel
Hawaii Five-0|16||Serial kryminalny|1:00|2:00|45|2016-07-04|universal_channel
